Claart,Fecncre,Cant,Clacli,Clatipcli
01CR200,04/01/17,6.5,RDM13EX,0
01CR200,04/01/17,6.5,RDM13EX,0
01VAR1,04/01/17,11.0,GCU9603,0
01VAR58,04/01/17,27.0,GCU9603,0
0611586,04/01/17,10.0,GCU9603,0
0612160,04/01/17,1.0,GCU9603,0
06GUANCNL,04/01/17,4.0,GCU9603,0
01CEMBIG,04/03/17,4.0,MEGH69,1
01GM,04/03/17,1400.0,RODH66,6
01GT,04/03/17,1400.0,RODH66,6
01ALAM,04/03/17,22.0,VARB82,0
01ALREC,04/03/17,10.0,VARB82,0
01ALAM,04/03/17,3.2,VARB82,0
01CEMCAZ50,04/03/17,14.0,VARB82,0
01ALAM,04/03/17,24.8,VARB82,0
01CEMCAZ50,04/03/17,6.0,VARB82,0
03VRED58,04/03/17,306.24,RODH66,6
01ES,04/03/17,5.0,RODH66,6
0613292,04/03/17,1.0,RODH66,6
03VRED58,04/03/17,325.36,RODH66,6
0621025,04/03/17,5.0,GCU9603,0
06CASCSEG,04/03/17,11.0,GCU9603,0
01CR200,04/03/17,6.0,RDM13EX,0
03POL88,04/03/17,276.0,RODH66,6
01CEMBIG,04/04/17,2.0,HEBG9206,9
04HDCM14,04/04/17,5.0,RODH66,6
06ALAG145,04/04/17,1.0,RODH66,6
06TC2855,04/04/17,1.0,GCU9603,0
01PBC25,04/04/17,10.0,BITL77,4
01CEMCAZ50,04/04/17,10.0,BITL77,4
0614951,04/04/17,2.0,BITL77,4
06CAT60ND,04/04/17,1.0,BITL77,4
01CEMCAZ50,04/05/17,4.0,RODH66,6
03POL46,04/05/17,260.0,PAP07,4
06PGE,04/05/17,1.0,PAP07,4
06TC,04/05/17,1.0,PAP07,4
08PASQ30,04/05/17,1.0,MRS2157,0
08TUBA114,04/05/17,1.0,MRS2157,0
08TUBC12PD,04/05/17,1.0,MRS2157,0
08ACOMRED,04/05/17,1.0,MRS2157,0
08ACOMVC,04/05/17,1.0,MRS2157,0
08CAB8,04/05/17,10.0,MRS2157,0
08CENC1,04/05/17,1.0,MRS2157,0
08CONC12,04/05/17,1.0,MRS2157,0
08ACOMAVT,04/05/17,1.0,MRS2157,0
08ACOMBI,04/05/17,1.0,MRS2157,0
08ACOMM114,04/05/17,1.0,MRS2157,0
01GTRB,04/05/17,0.3,RODH66,6
03LA10126450,04/05/17,61.0,PAP07,4
03LA10126600,04/05/17,87.0,PAP07,4
04HPPB141,04/05/17,2500.0,PAP07,4
01AR,04/05/17,7.0,RODH66,6
01GRA,04/05/17,1.5,RODH66,6
04HSO1818,04/05/17,1.0,RODH66,6
01ES,04/05/17,5.0,RODH66,6
01GM,04/06/17,140.0,RODH66,6
0644489,04/06/17,2.6,RODH66,6
01CEMBIG,04/06/17,2.0,SIG72,4
04HSO1818,04/06/17,5.0,RODH66,6
03101AL18,04/06/17,14.8,PAP07,4
03126CHC18,04/06/17,20.8,PAP07,4
03127TDC18,04/06/17,23.2,PAP07,4
03k30018,04/06/17,7.9,PAP07,4
03PERC050,04/06/17,5.6,PAP07,4
03PP40018,04/06/17,34.0,PAP07,4
03PR10018,04/06/17,25.2,PAP07,4
03R249C18,04/06/17,11.4,PAP07,4
03SOL31634,04/06/17,5.0,PAP07,4
04CHPFANL,04/06/17,2.0,PAP07,4
04HBISTU12,04/06/17,6.0,PAP07,4
04HBL3R,04/06/17,8.0,PAP07,4
04HSEL,04/06/17,2.0,PAP07,4
06PCG,04/06/17,2.0,PAP07,4
06THCG,04/06/17,2.0,PAP07,4
01HC,04/06/17,10.0,RODH66,6
06AJA,04/06/17,10.0,RODH66,6
06ALAG105,04/06/17,30.0,RODH66,6
07BR,04/06/17,1.0,RODH66,6
03PLA31014,04/06/17,142.0,PAP07,4
01ALREC,04/07/17,65.8,RDM13EX,0
01VAR38,04/07/17,385.0,RDM13EX,0
06CLA212,04/07/17,62.5,RDM13EX,0
06CLA4,04/07/17,25.0,RDM13EX,0
01CEMCAZ50,04/07/17,9.0,RDM13EX,0
01ALREC,04/07/17,10.0,MRS2157,0
01CEMMCA50,04/07/17,82.0,RDM13EX,0
05COFF,04/07/17,14.0,RDM13EX,0
05COFLAV1212,04/07/17,14.0,RDM13EX,0
05COFSA1278,04/07/17,7.0,RDM13EX,0
05LLAAST,04/07/17,35.0,RDM13EX,0
06CINT12,04/07/17,7.0,RDM13EX,0
03POL88,04/07/17,6192.0,RODH66,6
0646055,04/07/17,14.0,RDM13EX,0
067593,04/07/17,49.0,RDM13EX,0
06CINAIS6018,04/07/17,7.0,RDM13EX,0
08CAB12,04/07/17,840.0,RDM13EX,0
08CAB14,04/07/17,420.0,RDM13EX,0
08CONSEN,04/07/17,42.0,RDM13EX,0
08FOCE13,04/07/17,49.0,RDM13EX,0
08PASQ15,04/07/17,14.0,RDM13EX,0
08ROS4,04/07/17,49.0,RDM13EX,0
08TAPV1,04/07/17,28.0,RDM13EX,0
08TAPV3,04/07/17,7.0,RDM13EX,0
06PP6112,04/07/17,98.0,RDM13EX,0
08PP10212,04/07/17,476.0,RDM13EX,0
04HTAQ14,04/07/17,196.0,RDM13EX,0
04HTAQ38,04/07/17,14.0,RDM13EX,0
04HTAQ516,04/07/17,280.0,RDM13EX,0
01CANABAR,04/07/17,14.0,RDM13EX,0
06PES300A,04/07/17,60.0,RDM13EX,0
04MENS1214,04/07/17,14.0,RDM13EX,0
05ANCLAV,04/07/17,14.0,RDM13EX,0
05CESPFF,04/07/17,7.0,RDM13EX,0
05CESPLA,04/07/17,7.0,RDM13EX,0
05CHU1122,04/07/17,7.0,RDM13EX,0
05CHUH1142,04/07/17,7.0,RDM13EX,0
05CUECER,04/07/17,7.0,RDM13EX,0
0649330,04/07/17,14.0,RDM13EX,0
06CONTD,04/07/17,7.0,RDM13EX,0
05LAVB,04/07/17,7.0,RDM13EX,0
05MEZCL,04/07/17,7.0,RDM13EX,0
05REGADD,04/07/17,7.0,RDM13EX,0
05TANB,04/07/17,7.0,RDM13EX,0
05TAZB,04/07/17,7.0,RDM13EX,0
06MEZCRBH,04/07/17,7.0,RDM13EX,0
01CEMMCA50,04/07/17,50.0,RDM13EX,0
01CEMCAZ50,04/07/17,13.0,RDM13EX,0
01CR200,04/07/17,6.0,RDM13EX,0
01CR200,04/07/17,6.0,RDM13EX,0
01CEMCAZ50,04/07/17,10.0,RDM13EX,0
01CEMCAZ50,04/07/17,1.0,BITL77,4
01PBC25,04/07/17,5.0,BITL77,4
05CODPVC245,04/07/17,1.0,RODH66,6
05CODPVC290,04/07/17,2.0,RODH66,6
05CODPVCH12,04/07/17,7.0,RODH66,6
05ADAPMPH12,04/07/17,3.0,RODH66,6
05CODPVC245,04/07/17,1.0,RODH66,6
05CODPVC290,04/07/17,2.0,RODH66,6
05CODPVCH12,04/07/17,7.0,RODH66,6
05TAPHGAL12,04/07/17,1.0,RODH66,6
05TEEPVCH12,04/07/17,3.0,RODH66,6
06CINT12,04/07/17,2.0,RODH66,6
01ARM1543,04/07/17,6.0,SPL96,1
01ARM204,04/07/17,16.0,SPL96,1
06BRC146,04/08/17,1.0,RDM13EX,0
06MART16,04/08/17,1.0,RDM13EX,0
08EXT6,04/08/17,1.0,RDM13EX,0
04HSO1318,04/08/17,20.0,RODH66,6
03LG31024,04/08/17,24.0,PAP07,4
03LN41016,04/08/17,1.0,PAP07,4
06ESPA34,04/08/17,1.0,PAP07,4
SRV22,04/08/17,1.0,RDM13EX,0
01PL,04/08/17,23.0,RODH66,6
01CEMCAZ50,04/08/17,14.42,VARB82,0
01CEMCAZ50,04/08/17,5.42,VARB82,0
01CEMCAZ50,04/08/17,0.16,VARB82,0
01CAL,04/10/17,20.0,SPL96,1
01YEM,04/10/17,50.0,SPL96,1
01CEMBIG,04/10/17,2.0,SIG72,4
01CEMCAZ50,04/10/17,100.0,PED02,0
01ALREC,04/10/17,10.0,VARB82,0
01CEMCAZ50,04/10/17,10.0,VARB82,0
01ALAM,04/10/17,50.0,MRS2157,0
01ALREC,04/10/17,50.0,PED02,0
01ARM123,04/10/17,40.0,PED02,0
01MALSOL10,04/10/17,500.0,PED02,0
01MALSOL6,04/10/17,200.0,PED02,0
01CR200,04/11/17,12.5,RDM13EX,0
04CHPFANL,04/11/17,1.0,RDM13,0
0549639,04/11/17,1.0,RDM13,0
05MEZCL,04/11/17,1.0,RDM13,0
0617309,04/11/17,1.0,RDM13,0
0643923,04/11/17,1.0,RDM13,0
03POL88,04/11/17,3440.0,RODH66,6
01CEMBIG,04/11/17,4.0,MRSCZI,0
04HSO1818,04/11/17,5.0,RODH66,6
03PTR114,04/11/17,738.0,RODH66,6
01CI6,04/11/17,60.0,RODH66,6
01FM,04/11/17,1.0,RODH66,6
01HC,04/11/17,1.0,RODH66,6
01MA,04/11/17,75.0,RODH66,6
0624685,04/11/17,1.0,RODH66,6
06MAG22150,04/11/17,45.0,RODH66,6
07PH,04/11/17,3.0,RODH66,6
07PP,04/11/17,6.0,RODH66,6
01BLO15,04/11/17,276.5,VARB82,0
01BLO15,04/11/17,276.5,VARB82,0
01BLO15,04/11/17,276.5,VARB82,0
01BLO15,04/11/17,170.5,VARB82,0
01CEMCAZ50,04/11/17,7.8,VARB82,0
01CEMCAZ50,04/11/17,0.85,VARB82,0
01BLO12,04/11/17,1000.0,RDM13EX,0
01CEMCAZ50,04/11/17,0.26,VARB82,0
01CEMCAZ50,04/11/17,0.42,VARB82,0
01CEMCAZ50,04/11/17,0.42,VARB82,0
0649167,04/11/17,7.0,RDM13EX,0
01CEMCAZ50,04/11/17,0.33,VARB82,0
01ALREC,04/11/17,47.0,RDM13EX,0
01VAR38,04/11/17,275.0,RDM13EX,0
01CEMCAZ50,04/11/17,5.18,VARB82,0
01CEMCAZ50,04/11/17,0.42,VARB82,0
06CLA212,04/11/17,62.5,RDM13EX,0
01CEMCAZ50,04/11/17,0.51,VARB82,0
01CEMCAZ50,04/11/17,1.57,VARB82,0
01CEMCAZ50,04/11/17,2.14,VARB82,0
0646055,04/11/17,10.0,RDM13EX,0
067593,04/11/17,35.0,RDM13EX,0
06CINAIS6018,04/11/17,5.0,RDM13EX,0
08CAB12,04/11/17,600.0,RDM13EX,0
08CAB14,04/11/17,300.0,RDM13EX,0
08CONSEN,04/11/17,30.0,RDM13EX,0
08FOCE13,04/11/17,35.0,RDM13EX,0
08PASQ15,04/11/17,10.0,RDM13EX,0
08ROS4,04/11/17,35.0,RDM13EX,0
08TAPV1,04/11/17,20.0,RDM13EX,0
08TAPV3,04/11/17,5.0,RDM13EX,0
01CEMCAZ50,04/11/17,0.1,VARB82,0
05COFF,04/11/17,10.0,RDM13EX,0
05COFLAV1212,04/11/17,10.0,RDM13EX,0
05COFSA1278,04/11/17,5.0,RDM13EX,0
05LLAAST,04/11/17,25.0,RDM13EX,0
06CINT12,04/11/17,5.0,RDM13EX,0
05ADPIN34,04/11/17,1.0,RODH66,6
05CODIN1,04/11/17,1.0,RODH66,6
05IM1,04/11/17,1.0,RODH66,6
05NIPPI134,04/11/17,1.0,RODH66,6
06POLH1,04/11/17,27.0,RODH66,6
06RAF1,04/11/17,1.0,RODH66,6
06PP6112,04/12/17,70.0,RDM13EX,0
08PP10212,04/12/17,340.0,RDM13EX,0
04HTAQ14,04/12/17,140.0,RDM13EX,0
04HTAQ38,04/12/17,10.0,RDM13EX,0
04HTAQ516,04/12/17,200.0,RDM13EX,0
01CANABAR,04/12/17,10.0,RDM13EX,0
06PES300A,04/12/17,44.0,RDM13EX,0
04MENS1214,04/12/17,10.0,RDM13EX,0
05ANCLAV,04/12/17,10.0,RDM13EX,0
05CESPFF,04/12/17,5.0,RDM13EX,0
05CESPLA,04/12/17,5.0,RDM13EX,0
05CHU1122,04/12/17,5.0,RDM13EX,0
05CHUH1142,04/12/17,5.0,RDM13EX,0
05CUECER,04/12/17,5.0,RDM13EX,0
0649330,04/12/17,10.0,RDM13EX,0
06CONTD,04/12/17,5.0,RDM13EX,0
05TAZB,04/12/17,5.0,RDM13EX,0
06MEZCRBH,04/12/17,5.0,RDM13EX,0
0549165-6,04/12/17,5.0,RDM13EX,0
05LAVB,04/12/17,5.0,RDM13EX,0
05MEZCL,04/12/17,5.0,RDM13EX,0
05REGADD,04/12/17,5.0,RDM13EX,0
05TANB,04/12/17,5.0,RDM13EX,0
03POL88,04/12/17,946.0,RODH66,6
04HSEL,04/12/17,2.0,RODH66,6
05CODPVC445,04/12/17,1.0,RODH66,6
05CODPVC490,04/12/17,5.0,RODH66,6
05COPPVC4,04/12/17,4.0,RODH66,6
05PEGPVC250,04/12/17,1.0,RODH66,6
05TUBPVCN4,04/12/17,24.0,RODH66,6
03CAN6,04/12/17,225.0,RODH66,6
03VRED58,04/12/17,96.0,RODH66,6
01CR200,04/12/17,6.5,RDM13EX,0
06CLAC212,04/12/17,20.0,RDM13,0
01CR200,04/12/17,6.0,RDM13EX,0
04HDCM7,04/12/17,2.0,RODH66,6
01BLO15,13/04/17,276.5,VARB82,0
01BLO15,13/04/17,276.5,VARB82,0
01BLO15,13/04/17,276.5,VARB82,0
01BLO15,13/04/17,170.5,VARB82,0
01ARM1543,13/04/17,30.0,PAP07,4
01CEMCAZ50,13/04/17,100.0,PAP07,4
06PES300T,05/08/17,5.0,RODH66,6
01CAL,05/09/17,5.0,HETC670,0
01CEMCAZ50,05/09/17,5.0,HETC670,0
01BLO15,05/09/17,196.5,VARB82,0
04HSO1318,13/04/17,20.0,RODH66,6
05MFC12,13/04/17,573.0,RDM13EX,0
0645004,13/04/17,63.0,RDM13EX,0
06CJCHP,13/04/17,72.0,RDM13EX,0
08CENC2,13/04/17,9.0,RDM13EX,0
06CLAC212,13/04/17,25.0,RDM13EX,0
01ALREC,13/04/17,18.8,RDM13EX,0
01VAR38,13/04/17,110.0,RDM13EX,0
08TAPV2,13/04/17,21.0,RDM13EX,0
08TAPV2,13/04/17,15.0,RDM13EX,0
03LA10126610,17/04/17,2.0,PAP07,4
03LG41026,17/04/17,2.0,PAP07,4
04MENS1214,17/04/17,1.0,RDM13,0
05ANCLAV,17/04/17,2.0,RDM13,0
05CHU1122,17/04/17,1.0,RDM13,0
05CHUH1142,17/04/17,1.0,RDM13,0
05CUECER,17/04/17,2.0,RDM13,0
05LAVB,17/04/17,1.0,RDM13,0
05REGADD,17/04/17,1.0,RDM13,0
05TANB,17/04/17,1.0,RDM13,0
0649330,17/04/17,1.0,RDM13,0
06BRIC4,17/04/17,1.0,RDM13,0
06CONTD,17/04/17,2.0,RDM13,0
01CEMCAZ50,17/04/17,13.0,RDM13,0
05CESPFF,17/04/17,2.0,RDM13,0
05CESPLA,17/04/17,1.0,RDM13,0
05LLAN12UN,17/04/17,1.0,RDM13,0
05MEZCL,17/04/17,1.0,RDM13,0
05TAZB,17/04/17,1.0,RDM13,0
06BRIC2,17/04/17,1.0,RDM13,0
06BRIC6,17/04/17,1.0,RDM13,0
06EXTENCID,17/04/17,1.0,RDM13,0
06MEZCRBH,17/04/17,1.0,RDM13,0
08CONPDAB,17/04/17,1.0,RDM13,0
08TAPDM,17/04/17,1.0,RDM13,0
01ALREC,17/04/17,35.0,RDM13,0
01VAR38,17/04/17,5.0,RDM13,0
01VAR38,17/04/17,15.0,RDM13,0
0616977,17/04/17,1.0,RDM13,0
0643319,17/04/17,1.0,RDM13,0
0648215,17/04/17,1.0,RDM13,0
06BRIC1,17/04/17,2.0,RDM13,0
08ROS4,17/04/17,1.0,RDM13,0
01CR200,17/04/17,6.5,RDM13EX,0
01ALREC,17/04/17,2.0,RODH66,6
01ARM12204,17/04/17,2.0,RODH66,6
01ARM124,17/04/17,2.0,RODH66,6
01CEMCAZ50,17/04/17,5.0,RODH66,6
01MALSOL10,17/04/17,1.0,RODH66,6
06FONDUK,17/04/17,1.0,PAP07,4
06PINTO,17/04/17,2.0,PAP07,4
06THCG,17/04/17,1.0,PAP07,4
01CEMMCA50,18/04/17,7.65,VARB82,0
01ALREC,18/04/17,0.23,VARB82,0
01ALREC,18/04/17,0.12,VARB82,0
01ALREC,18/04/17,0.12,VARB82,0
01CEMMCA50,18/04/17,6.35,VARB82,0
01ALREC,18/04/17,0.06,VARB82,0
01ALREC,18/04/17,0.07,VARB82,0
01ALREC,18/04/17,18.86,VARB82,0
01ALAM,18/04/17,17.5,VARB82,0
01ALAM,18/04/17,2.5,VARB82,0
01CEMMCA50,18/04/17,6.0,VARB82,0
03POL88,18/04/17,3354.0,LOCC76,4
03PTR211,18/04/17,3248.0,LOCC76,4
01CEMCAZ50,19/04/17,14.0,RDM13EX,0
01CEMMCA50,19/04/17,46.0,RDM13EX,0
01CANABAR,19/04/17,10.0,RDM13EX,0
01CEMMCA50,19/04/17,58.0,RDM13EX,0
01CEMCAZ50,19/04/17,7.0,RDM13EX,0
01BLO12,19/04/17,463.0,RDM13EX,0
01BLO15,19/04/17,170.0,VARB82,0
01BLO12,19/04/17,537.0,RDM13EX,0
01BLO15,19/04/17,276.0,VARB82,0
01BLO15,19/04/17,276.0,VARB82,0
01BLO15,19/04/17,278.0,VARB82,0
01CR200,19/04/17,6.5,RDM13EX,0
04HSO1818,19/04/17,15.0,RODH66,6
05TUBPVCN4,19/04/17,6.0,RODH66,6
01BLO12,19/04/17,125.0,RODH66,6
04HDA733,20/04/17,10.0,RODH66,6
01ALREC,20/04/17,68.8,SIG72,4
01EST1515,20/04/17,70.4,SIG72,4
01BLO12,20/04/17,25.0,RODH66,6
01CEMCAZ50,20/04/17,100.0,PAP07,4
01VAR38,20/04/17,100.0,PAP07,4
01CEMBIG,20/04/17,4.0,MEGH69,1
01CEMBIG,20/04/17,2.0,MRS379,9
01CEMBIG,20/04/17,1.0,SAPJ73,0
01CEMBIG,20/04/17,1.0,SAPJ73,0
01CEMCAZ50,20/04/17,120.0,PED02,0
01CEMCAZ50,20/04/17,13.7,VARB82,0
01CEMCAZ50,20/04/17,6.3,VARB82,0
01CAL,20/04/17,50.0,PAP07,4
01CEMCAZ50,20/04/17,100.0,PAP07,4
01BAB1030,20/04/17,750.0,SPL96,1
01VAR38,20/04/17,30.0,SPL96,1
01CR200,21/04/17,6.0,RDM13EX,0
01ARM12204,21/04/17,3.0,RODH66,6
01ARM124,21/04/17,2.0,RODH66,6
01CEMCAZ50,21/04/17,4.0,RODH66,6
01CEMBIG,21/04/17,2.0,PEJE72,4
05CODPVC290,21/04/17,4.0,RODH66,6
01CEMBIG,21/04/17,2.0,SIG72,4
03LA10126600,29/04/17,48.0,RODH66,6
03LAMACAZ26675,29/04/17,60.0,RODH66,6
04HPPB141,29/04/17,1500.0,RODH66,6
01CAL,29/04/17,1.0,RODH66,6
01CEMCAZ50,29/04/17,2.0,RODH66,6
03PTR4414,22/04/17,436.8,RODH66,6
03POL88,22/04/17,258.0,RODH66,6
01CR200,22/04/17,13.0,RDM13EX,0
01VAR38,24/04/17,20.0,SPL96,1
06CLA212,24/04/17,25.0,SPL96,1
01CEMBIG,24/04/17,30.0,RODH66,6
01CEMBIG,24/04/17,6.0,RODH66,6
01CEMBIG,24/04/17,4.0,RODH66,6
03PL41034,24/04/17,565.0,LOCC76,4
04HSO1318,24/04/17,10.0,RODH66,6
01CEMCAZ50,25/04/17,5.0,PED02,0
01BAB2030,25/04/17,208.5,MRSZI001,7
01CEMBIG,25/04/17,4.0,PEJE72,4
01ARE,25/04/17,1.0,HETC670,0
01CAL,25/04/17,3.0,HETC670,0
01CEMCAZ50,25/04/17,3.0,HETC670,0
01CEMCAZ50,25/04/17,15.0,PED02,0
03LAMC2836,25/04/17,4.0,MRS2157,0
03POL46,25/04/17,100.0,MRS2157,0
06BRIC2,25/04/17,1.0,MRS2157,0
06CAT60ND,25/04/17,1.0,MRS2157,0
06PALT,25/04/17,1.0,MRS2157,0
06PL4,25/04/17,2.0,MRS2157,0
01CEMMCA50,25/04/17,9.0,VARB82,0
01CEMCAZ50,25/04/17,14.5,VARB82,0
01CEMCAZ50,25/04/17,5.5,VARB82,0
01CEMMCA50,25/04/17,1.0,VARB82,0
0617164,25/04/17,2.0,MRS2157,0
06MANAS230,25/04/17,20.0,MRS2157,0
03PTR211,25/04/17,140.0,LOCC76,4
06CINAIS6018,25/04/17,3.0,LOCC76,4
01CEMCAZ50,25/04/17,85.0,MUNICIPIO3,4
01VAR38,25/04/17,112.0,MUNICIPIO3,4
03LA10126300,25/04/17,5.0,MUNICIPIO3,4
03LA10126400,25/04/17,20.0,MUNICIPIO3,4
03POL46,25/04/17,300.0,MUNICIPIO3,4
01GI,25/04/17,245.0,RODH66,6
08CIG13,25/04/17,245.0,RODH66,6
03PLA31014,25/04/17,142.0,LOCC76,4
01CEMBIG,26/04/17,4.0,MEGH69,1
06CLA212,26/04/17,62.5,RDM13EX,0
01ALREC,26/04/17,47.0,RDM13EX,0
01VAR38,26/04/17,275.0,RDM13EX,0
01CAL,26/04/17,3.0,RDM13EX,0
01CAL,26/04/17,3.0,RDM13EX,0
0545046,26/04/17,6.0,RDM13EX,0
05AACPVC12,26/04/17,25.0,RDM13EX,0
05AACPVC34,26/04/17,5.0,RDM13EX,0
05ACPVC1290,26/04/17,52.0,RDM13EX,0
05ACPVC3490,26/04/17,44.0,RDM13EX,0
05ACPVCT34,26/04/17,53.0,RDM13EX,0
05APVCC245,26/04/17,28.0,RDM13EX,0
05APVCC4,26/04/17,1.0,RDM13EX,0
05APVCY2,26/04/17,5.0,RDM13EX,0
05ATCPVC12,26/04/17,120.0,RDM13EX,0
05ATCPVC34,26/04/17,42.0,RDM13EX,0
05CODPVC445,26/04/17,10.0,RDM13EX,0
05COPPVC23,26/04/17,1.0,RDM13EX,0
05LPV500,26/04/17,6.0,RDM13EX,0
05PEG500,26/04/17,2.0,RDM13EX,0
05PEGC500,26/04/17,3.0,RDM13EX,0
05PVCC290,26/04/17,19.0,RDM13EX,0
05RCVPC3412,26/04/17,56.0,RDM13EX,0
05TAPCPVC34,26/04/17,11.0,RDM13EX,0
08CENC2,26/04/17,13.0,RDM13EX,0
08CAB12,26/04/17,49.0,MRS2157,0
08CENC2,26/04/17,1.0,MRS2157,0
03VRED34,26/04/17,258.4,HETC670,0
03LA10126600,26/04/17,45.0,RODH66,6
03LAMACAZ26675,26/04/17,66.0,RODH66,6
04HCDAD,26/04/17,2.0,RODH66,6
04HPPB141,26/04/17,1000.0,RODH66,6
03PL41014,26/04/17,190.0,LOCC76,4
0646055,26/04/17,4.0,RDM13EX,0
067593,26/04/17,14.0,RDM13EX,0
06CINAIS6018,26/04/17,2.0,RDM13EX,0
08CAB12,26/04/17,240.0,RDM13EX,0
08CAB14,26/04/17,120.0,RDM13EX,0
08CONSEN,26/04/17,12.0,RDM13EX,0
08FOCE13,26/04/17,14.0,RDM13EX,0
08PASQ15,26/04/17,4.0,RDM13EX,0
08ROS4,26/04/17,14.0,RDM13EX,0
08TAPV1,26/04/17,8.0,RDM13EX,0
08TAPV2,26/04/17,6.0,RDM13EX,0
08TAPV3,26/04/17,2.0,RDM13EX,0
05COFF,26/04/17,4.0,RDM13EX,0
05COFLAV1212,26/04/17,4.0,RDM13EX,0
05COFSA1278,26/04/17,2.0,RDM13EX,0
05LLAAST,26/04/17,10.0,RDM13EX,0
06CINT12,26/04/17,2.0,RDM13EX,0
01CEMBIG,26/04/17,120.0,RODH66,6
06PP6112,27/04/17,28.0,RDM13EX,0
08PP10212,27/04/17,136.0,RDM13EX,0
04HTAQ14,27/04/17,56.0,RDM13EX,0
04HTAQ38,27/04/17,4.0,RDM13EX,0
04HTAQ516,27/04/17,80.0,RDM13EX,0
01CANABAR,27/04/17,4.0,RDM13EX,0
06PES300A,27/04/17,17.0,RDM13EX,0
05LAVB,27/04/17,2.0,RDM13EX,0
05MEZCL,27/04/17,2.0,RDM13EX,0
05REGADD,27/04/17,2.0,RDM13EX,0
05TANB,27/04/17,2.0,RDM13EX,0
05TAZB,27/04/17,2.0,RDM13EX,0
0649167,27/04/17,2.0,RDM13EX,0
06MEZCRBH,27/04/17,2.0,RDM13EX,0
04MENS1214,27/04/17,4.0,RDM13EX,0
05ANCLAV,27/04/17,4.0,RDM13EX,0
05CESPFF,27/04/17,2.0,RDM13EX,0
05CESPLA,27/04/17,2.0,RDM13EX,0
05CHU1122,27/04/17,2.0,RDM13EX,0
05CHUH1142,27/04/17,2.0,RDM13EX,0
05CUECER,27/04/17,2.0,RDM13EX,0
0649330,27/04/17,4.0,RDM13EX,0
06CONTD,27/04/17,2.0,RDM13EX,0
08PASQ15,27/04/17,2.0,RDM13EX,0
08ROS4,27/04/17,7.0,RDM13EX,0
08TAPV1,27/04/17,4.0,RDM13EX,0
08TAPV2,27/04/17,3.0,RDM13EX,0
0646055,27/04/17,2.0,RDM13EX,0
067593,27/04/17,7.0,RDM13EX,0
06CINAIS6018,27/04/17,1.0,RDM13EX,0
08CAB12,27/04/17,120.0,RDM13EX,0
08CAB14,27/04/17,60.0,RDM13EX,0
08CONSEN,27/04/17,6.0,RDM13EX,0
08FOCE13,27/04/17,7.0,RDM13EX,0
08TAPV3,27/04/17,1.0,RDM13EX,0
05COFF,27/04/17,2.0,RDM13EX,0
05COFLAV1212,27/04/17,2.0,RDM13EX,0
05COFSA1278,27/04/17,1.0,RDM13EX,0
05LLAAST,27/04/17,5.0,RDM13EX,0
06CINT12,27/04/17,1.0,RDM13EX,0
06PP6112,27/04/17,14.0,RDM13EX,0
08PP10212,27/04/17,68.0,RDM13EX,0
04HTAQ14,27/04/17,28.0,RDM13EX,0
04HTAQ38,27/04/17,2.0,RDM13EX,0
04HTAQ516,27/04/17,40.0,RDM13EX,0
06PES300A,27/04/17,9.0,RDM13EX,0
05LAVB,27/04/17,1.0,RDM13EX,0
05MEZCL,27/04/17,1.0,RDM13EX,0
05REGADD,27/04/17,1.0,RDM13EX,0
05TANB,27/04/17,1.0,RDM13EX,0
05TAZB,27/04/17,1.0,RDM13EX,0
0649167,27/04/17,1.0,RDM13EX,0
06MEZCRBH,27/04/17,1.0,RDM13EX,0
04MENS1214,27/04/17,2.0,RDM13EX,0
05ANCLAV,27/04/17,2.0,RDM13EX,0
05CESPFF,27/04/17,1.0,RDM13EX,0
05CESPLA,27/04/17,1.0,RDM13EX,0
05CHU1122,27/04/17,1.0,RDM13EX,0
05CHUH1142,27/04/17,1.0,RDM13EX,0
05CUECER,27/04/17,1.0,RDM13EX,0
0649330,27/04/17,2.0,RDM13EX,0
06CONTD,27/04/17,1.0,RDM13EX,0
01CANABAR,27/04/17,2.0,RDM13EX,0
06CLA212,27/04/17,0.5,RODH66,6
01CEMCAZ50,27/04/17,21.0,MUNICIPIO3,4
01VAR38,27/04/17,26.0,MUNICIPIO3,4
01BLO15,27/04/17,2030.0,MUNICIPIO3,4
01CEMCAZ50,27/04/17,38.0,MUNICIPIO3,4
03LA10126500,27/04/17,5.0,MUNICIPIO3,4
03LA10126600,27/04/17,10.0,MUNICIPIO3,4
03POL46,27/04/17,240.0,MUNICIPIO3,4
03PTR4214,27/04/17,162.0,MUNICIPIO3,4
01BLO15,27/04/17,260.0,MUNICIPIO3,4
01BLO15,27/04/17,200.0,MUNICIPIO3,4
03LA10126400,27/04/17,4.0,MUNICIPIO3,4
03LA10126600,27/04/17,6.0,MUNICIPIO3,4
03POL46,27/04/17,120.0,MUNICIPIO3,4
01ARM204,27/04/17,10.0,MUNICIPIO3,4
01CEMCAZ50,27/04/17,55.0,MUNICIPIO3,4
01VAR38,27/04/17,28.0,MUNICIPIO3,4
03LA10126400,27/04/17,38.0,MUNICIPIO3,4
03POL46,27/04/17,200.0,MUNICIPIO3,4
01CEMCAZ50,27/04/17,30.0,MUNICIPIO3,4
01VAR38,27/04/17,40.0,MUNICIPIO3,4
03LA10126400,27/04/17,16.0,MUNICIPIO3,4
01BLO15,27/04/17,300.0,MUNICIPIO3,4
