"Numren","Claart","Precio","Cant","Des","Estado","Costo","Piva","Pimp2","Nummov","Pedren","peso","Numfac","Numped","canfon","unaen","claofe","bannc","claofe2","preofe","claofe3","claaalt","Clauni","cant2","preven","objimp"
"1","01CEMCAZ50","154","40","0","yes","118.5345","16","0","1792785","0","0","ZINS1324","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","165","30","0","yes","118.5345","16","0","1793036","0","0","ZINS1325","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","150","80","0","yes","118.5345","16","0","1793171","0","0","ZINS1326","","0","no","0","no","0","0","0","","1","0","0",""
"1","03VIPS4","39.02662","108.9","0","yes","23","16","0","1793410","0","0","ZINS1327","","0","no","0","no","0","0","0","","1","0","0",""
"1","01YEM","75","25","0","yes","50","16","0","1793615","0","0","ZINS1328","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ALREC","34","120","0","yes","21.3","16","0","1793641","0","0","ZINS1329","","0","no","0","no","0","0","0","","1","0","0",""
"2","01VAR112","276.1904","145","0","yes","221.4604","16","0","1793641","0","0","ZINS1329","","0","no","0","no","0","0","0","","1","0","0",""
"3","01VAR34","627.02698","54","0","yes","339.1233","16","0","1793641","0","0","ZINS1329","","0","no","0","no","0","0","0","","1","0","0",""
"4","01VAR38","154.6628","65","0","yes","124.0313","16","0","1793641","0","0","ZINS1329","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ALAM","31","20","0","yes","18.1","16","0","1794128","0","0","ZINS1330","","0","no","0","no","0","0","0","","1","0","0",""
"2","01CAL","72","10","0","yes","49.15925","16","0","1794128","0","0","ZINS1330","","0","no","0","no","0","0","0","","1","0","0",""
"3","01CEMCAZ50","169","15","0","yes","118.5345","16","0","1794128","0","0","ZINS1330","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","2700","4","0","yes","2137.9299","16","0","1796265","0","0","ZINS1331","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2400","25.07","0","yes","1948.2801","16","0","1796566","0","0","ZINS1332","","0","no","0","no","0","0","0","","1","0","0",""
"1","01VAR112","319.5275","4","0","yes","221.4604","16","0","1797025","0","0","ZINS1333","","0","no","0","no","0","0","0","","1","0","0",""
"1","01VAR112","272.7234","50","0","yes","221.4604","16","0","1797033","0","0","ZINS1334","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","3090","2","0","yes","2137.9299","16","0","1797062","0","0","ZINS1335","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","148","80","0","yes","118.5345","16","0","1797099","0","0","ZINS1336","","0","no","0","no","0","0","0","","1","0","0",""
"1","03POL88","37.50118","591.8","0","yes","28.31","16","0","1797524","0","0","ZINS1337","","0","no","0","no","0","0","0","","1","0","0",""
"1","03POL88","37.49938","1136.2","0","yes","28.31","16","0","1797579","0","0","ZINS1338","","0","no","0","no","0","0","0","","1","0","0",""
"1","03SOL316112","32","36","0","yes","20.85","16","0","1797610","0","0","ZINS1339","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CAL","72","5","0","yes","49.15925","16","0","1798032","0","0","ZINS1340","","0","no","0","no","0","0","0","","1","0","0",""
"2","01CEMCAZ50","164","10","0","yes","118.5345","16","0","1798032","0","0","ZINS1340","","0","no","0","no","0","0","0","","1","0","0",""
"3","01EST1525","31","25.6","0","yes","19.4","16","0","1798032","0","0","ZINS1340","","0","no","0","no","0","0","0","","1","0","0",""
"4","01VAR38","160","10","0","yes","124.0313","16","0","1798032","0","0","ZINS1340","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","157","80","0","yes","118.5345","16","0","1798508","0","0","ZINS1341","","0","no","0","no","0","0","0","","1","0","0",""
"1","01BLO15","9.8","50","0","yes","6.38","16","0","1799525","0","0","ZINS1343","","0","no","0","no","0","0","0","","1","0","0",""
"2","01CAL","76","1","0","yes","49.15925","16","0","1799525","0","0","ZINS1343","","0","no","0","no","0","0","0","","1","0","0",""
"3","01CEMCAZ50","178","1","0","yes","118.5345","16","0","1799525","0","0","ZINS1343","","0","no","0","no","0","0","0","","1","0","0",""
"4","01YEM","76","5","0","yes","50","16","0","1799525","0","0","ZINS1343","","0","no","0","no","0","0","0","","1","0","0",""
"1","01BLO15","9.8","50","0","yes","6.38","16","0","1799555","0","0","ZINS1344","","0","no","0","no","0","0","0","","1","0","0",""
"2","01CAL","76","1","0","yes","49.15925","16","0","1799555","0","0","ZINS1344","","0","no","0","no","0","0","0","","1","0","0",""
"3","01CEMCAZ50","178","1","0","yes","118.5345","16","0","1799555","0","0","ZINS1344","","0","no","0","no","0","0","0","","1","0","0",""
"4","01YEM","76","5","0","yes","50","16","0","1799555","0","0","ZINS1344","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","156","60","0","yes","118.5345","16","0","1800805","0","0","ZINS1345","","0","no","0","no","0","0","0","","1","0","0",""
"1","01BAB1030","14","150","0","yes","12.06897","16","0","1800949","0","0","ZINS1346","","0","no","0","no","0","0","0","","1","0","0",""
"2","01CEMCAZ50","176","10","0","yes","118.5345","16","0","1801382","0","0","ZINS1347","","0","no","0","no","0","0","0","","1","0","0",""
"3","01YEM","72","1","0","yes","50","16","0","1801382","0","0","ZINS1347","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CAL","76","5","0","yes","49.15925","16","0","1801382","0","0","ZINS1347","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CAL","76","10","0","yes","49.15925","16","0","1801537","0","0","ZINS1348","","0","no","0","no","0","0","0","","1","0","0",""
"2","01CEMCAZ50","175","10","0","yes","118.5345","16","0","1801537","0","0","ZINS1348","","0","no","0","no","0","0","0","","1","0","0",""
"1","01MALSOL6","52.8","2","0","yes","42.2263","16","0","1801806","0","0","ZINS1349","","0","no","0","no","0","0","0","","1","0","0",""
"1","01MALSOL6","63.52727","33","0","yes","42.2263","16","0","1801814","0","0","ZINS1350","","0","no","0","no","0","0","0","","1","0","0",""
"1","01MALSOL6","66.16216","37","0","yes","42.2263","16","0","1801825","0","0","ZINS1351","","0","no","0","no","0","0","0","","1","0","0",""
"1","01MALSOL6","64.28571","21","0","yes","42.2263","16","0","1802095","0","0","ZINS1352","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","153","40","0","yes","118.5345","16","0","1802125","0","0","ZINS1353","","0","no","0","no","0","0","0","","1","0","0",""
"1","01MALSOL6","65.9813","107","0","yes","42.2263","16","0","1802133","0","0","ZINS1354","","0","no","0","no","0","0","0","","1","0","0",""
"1","03PTR3112","37.5","300","0","yes","27.2","16","0","1803653","0","0","ZINS1355","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2400","25.11","0","yes","1948.2801","16","0","1805063","0","0","ZINS1356","","0","no","0","no","0","0","0","","1","0","0",""
"1","01BAB1030","14.2","500","0","yes","8.58","16","0","1805188","0","0","ZINS1357","","0","no","0","no","0","0","0","","1","0","0",""
"1","01BAB1030","13.6","1450","0","yes","8.58","16","0","1805295","0","0","ZINS1358","","0","no","0","no","0","0","0","","1","0","0",""
"1","01BAB1030","14.5","1400","0","yes","8.58","16","0","1805393","0","0","ZINS1359","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","168","10","0","yes","118.5345","16","0","1805505","0","0","ZINS1360","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","150","80","0","yes","118.5345","16","0","1805994","0","0","ZINS1361","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","157","50","0","yes","118.5345","16","0","1806120","0","0","ZINS1362","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","2700","2","0","yes","2137.9299","16","0","1806317","0","0","ZINS1363","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","148","80","0","yes","118.5345","16","0","1807170","0","0","ZINS1364","","0","no","0","no","0","0","0","","1","0","0",""
"1","03PC20018","44.5","150.8","0","yes","32","16","0","1807336","0","0","ZINS1365","","0","no","0","no","0","0","0","","1","0","0",""
"2","03PR17518","44.5","108","0","yes","31.2","16","0","1807336","0","0","ZINS1365","","0","no","0","no","0","0","0","","1","0","0",""
"1","01YEM","75","25","0","yes","50","16","0","1807591","0","0","ZINS1366","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ALREC","34","5","0","yes","21.3","16","0","1808295","0","0","ZINS1367","","0","no","0","no","0","0","0","","1","0","0",""
"2","01EST1520","31","23.2","0","yes","19.3997","16","0","1808295","0","0","ZINS1367","","0","no","0","no","0","0","0","","1","0","0",""
"3","01VAR38","160","20","0","yes","124.0313","16","0","1808295","0","0","ZINS1367","","0","no","0","no","0","0","0","","1","0","0",""
"4","06CLA212","42","1","0","yes","32.14932","16","0","1808295","0","0","ZINS1367","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2400","18.47","0","yes","1948.2801","16","0","1809153","0","0","ZINS1368","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","148","80","0","yes","118.5345","16","0","1809255","0","0","ZINS1369","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2400","19.3","0","yes","1948.2801","16","0","1809377","0","0","ZINS1370","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","154","40","0","yes","118.5345","16","0","1809411","0","0","ZINS1371","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","138","100","0","yes","118.5345","16","0","1809426","0","0","ZINS1372","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","173","10","0","yes","118.5345","16","0","1809773","0","0","ZINS1373","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","168","100","0","yes","118.5345","16","0","1810060","0","0","ZINS1374","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","150","120","0","yes","118.5345","16","0","1810273","0","0","ZINS1375","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ALREC","42.5","30","0","yes","21.3","16","0","1811081","0","0","ZINS1376","","0","no","0","no","0","0","0","","1","0","0",""
"2","01ARM12204","250","5","0","yes","162.486","16","0","1811081","0","0","ZINS1376","","0","no","0","no","0","0","0","","1","0","0",""
"3","01ARM124","250","6","0","yes","160.48","16","0","1811081","0","0","ZINS1376","","0","no","0","no","0","0","0","","1","0","0",""
"4","01CEMCAZ50","170","10","0","yes","118.5345","16","0","1811081","0","0","ZINS1376","","0","no","0","no","0","0","0","","1","0","0",""
"1","0613498","1320","1","0","yes","797.195","16","0","1811559","0","0","ZINS1377","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","168","10","0","yes","118.5345","16","0","1811683","0","0","ZINS1378","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ALREC","34","5","0","yes","21.3","16","0","1812238","0","0","ZINS1379","","0","no","0","no","0","0","0","","1","0","0",""
"2","01EST1520","31","23","0","yes","19.3997","16","0","1812238","0","0","ZINS1379","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","172","20","0","yes","118.5345","16","0","1813359","0","0","ZINS1380","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ALREC","35","20","0","yes","21.3","16","0","1813385","0","0","ZINS1381","","0","no","0","no","0","0","0","","1","0","0",""
"2","01VAR38","160","70","0","yes","124.0313","16","0","1813385","0","0","ZINS1381","","0","no","0","no","0","0","0","","1","0","0",""
"1","01PIED","480","14","0","yes","318.97","16","0","1813396","0","0","ZINS1382","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2400","19.05","0","yes","1948.2801","16","0","1814119","0","0","ZINS1383","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","169","10","0","yes","118.5345","16","0","1814313","0","0","ZINS1384","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","148","120","0","yes","118.5345","16","0","1814373","0","0","ZINS1385","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ALAM","23","50","0","yes","18.1","16","0","1814419","0","0","ZINS1386","","0","no","0","no","0","0","0","","1","0","0",""
"2","01ALREC","25","50","0","yes","21.3","16","0","1814419","0","0","ZINS1386","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ARM204","255","16","0","yes","179.3103","16","0","1814477","0","0","ZINS1387","","0","no","0","no","0","0","0","","1","0","0",""
"2","0662800","237.5","1","0","yes",".01","16","0","1814477","0","0","ZINS1387","","0","no","0","no","0","0","0","","1","0","0",""
"3","06CLA212","51","3","0","yes","32.81241","16","0","1814477","0","0","ZINS1387","","0","no","0","no","0","0","0","","1","0","0",""
"4","06CLAC2","59","2","0","yes","36.0005","16","0","1814477","0","0","ZINS1387","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ALAM","31.3","45","0","yes","13.766","16","0","1815178","0","0","ZINS1388","","0","no","0","no","0","0","0","","1","0","0",""
"2","01MALSOL6","62","55","0","yes","42.2263","16","0","1815178","0","0","ZINS1388","","0","no","0","no","0","0","0","","1","0","0",""
"3","01VAR38","165","40","0","yes","124.0313","16","0","1815178","0","0","ZINS1388","","0","no","0","no","0","0","0","","1","0","0",""
"4","06CLA212","51","2","0","yes","31.48","16","0","1815178","0","0","ZINS1388","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","166","10","0","yes","118.5345","16","0","1815205","0","0","ZINS1389","","0","no","0","no","0","0","0","","1","0","0",""
"2","01VAR38","138","20","0","yes","124.0313","16","0","1815205","0","0","ZINS1389","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","168","40","0","yes","118.5345","16","0","1816356","0","0","ZINS1390","","0","no","0","no","0","0","0","","1","0","0",""
"1","06CLA212","29","25","0","yes","31.48","16","0","1816407","0","0","ZINS1496","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMAGR","2400","18.87","0","yes","1948.2801","16","0","1817798","0","0","ZINS1391","","0","no","0","no","0","0","0","","1","0","0",""
"1","01ARM204","260","5","0","yes","179.3103","16","0","1818040","0","0","ZINS1392","","0","no","0","no","0","0","0","","1","0","0",""
"2","01BLO15","9.4727","70","0","yes","6.38","16","0","1818040","0","0","ZINS1392","","0","no","0","no","0","0","0","","1","0","0",""
"3","01CEMCAZ50","178","10","0","yes","118.5345","16","0","1818040","0","0","ZINS1392","","0","no","0","no","0","0","0","","1","0","0",""
"1","06BRIC3","32","1","0","yes","13.13482","16","0","1818465","0","0","ZINS1393","","0","no","0","no","0","0","0","","1","0","0",""
"2","08POL1234","6.8","100","0","yes","4.1194","16","0","1818465","0","0","ZINS1393","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","154","40","0","yes","118.5345","16","0","1818824","0","0","ZINS1394","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","168","10","0","yes","118.5345","16","0","1819955","0","0","ZINS1395","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","172","30","0","yes","118.5345","16","0","1820628","0","0","ZINS1396","","0","no","0","no","0","0","0","","1","0","0",""
"1","01YEM","76","2","0","yes","50","16","0","1820712","0","0","ZINS1397","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","176","11","0","yes","118.5345","16","0","1820901","0","0","ZINS1398","","0","no","0","no","0","0","0","","1","0","0",""
"2","01PAB","64","1","0","yes","45.0035","16","0","1820901","0","0","ZINS1398","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CAL","76","6","0","yes","49.15925","16","0","1821132","0","0","ZINS1399","","0","no","0","no","0","0","0","","1","0","0",""
"2","01CEMCAZ50","179.25","4","0","yes","118.5345","16","0","1821132","0","0","ZINS1399","","0","no","0","no","0","0","0","","1","0","0",""
"3","01MALSOL6","52.5","5","0","yes","42.2263","16","0","1821132","0","0","ZINS1399","","0","no","0","no","0","0","0","","1","0","0",""
"4","06PIJ8112",".5","6","0","yes",".25","16","0","1821132","0","0","ZINS1399","","0","no","0","no","0","0","0","","1","0","0",""
"5","08CAJCHR","15.3","5","0","yes","9.93","16","0","1821132","0","0","ZINS1399","","0","no","0","no","0","0","0","","1","0","0",""
"6","08ROS4","16","3","0","yes","11.93","16","0","1821132","0","0","ZINS1399","","0","no","0","no","0","0","0","","1","0","0",""
"1","01VAR38","152","15","0","yes","124.0313","16","0","1821800","0","0","ZINS1400","","0","no","0","no","0","0","0","","1","0","0",""
"1","01BLO20","14","600","0","yes","8.62","16","0","1822315","0","0","ZINS1401","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","154","40","0","yes","118.5345","16","0","1823625","0","0","ZINS1402","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","148","120","0","yes","118.5345","16","0","1823749","0","0","ZINS1403","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","2906.25",".8","0","yes","2137.9299","16","0","1824441","0","0","ZINS1404","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMBIG","2895.83334","1.2","0","yes","2137.9299","16","0","1824486","0","0","ZINS1405","","0","no","0","no","0","0","0","","1","0","0",""
"1","01CEMCAZ50","150","80","0","yes","118.5345","16","0","1824937","0","0","ZINS1406","","0","no","0","no","0","0","0","","1","0","0",""
"1","01VAR38","147","15","0","yes","124.0313","16","0","1825030","0","0","ZINS1407","","0","no","0","no","0","0","0","","1","0","0",""
