"Numren","Claart","Precio","Cant","Des","Estado","Costo","Piva","Pimp2","Nummov","Numfac","Numped","Pedren","canfon"
"1","03PT11412","21.34427","124","0","yes","0","16","0","4190630","00011176","","0","0"
"2","03PC15018","26","1720","0","yes","33.1","16","0","4190638","00011177","","0","0"
"3","03PC7518","26","834","0","yes","31.7","16","16","4190638","00011177","","0","0"
"4","03103TS18","26","436","0","yes","31","16","0","4190638","00011177","","0","0"
"5","03PTR21214","20","1122","0","yes","19.8","16","0","4190638","00011177","","0","0"
"6","03154JUN20Z","28","128","0","yes","47.5","16","0","4190638","00011177","","0","0"
"7","03101AL20Z","28","182","0","yes","38","16","0","4190638","00011177","","0","0"
"8","03103TS20Z","28","210","0","yes","38","16","0","4190638","00011177","","0","0"
"9","03122ES20Z","28","72","0","yes","30.3","16","0","4190638","00011177","","0","0"
"10","03PZ12418","28","95","0","yes","38","16","0","4190638","00011177","","0","0"
"11","03PC15018Z","28","113","0","yes","41.5","16","0","4190638","00011177","","0","0"
"1","03PTR4414","20","1798","0","yes","25.6","16","0","4190638","00011177","","0","0"
"1","08CUR314","105.32","200","0","yes","83","16","0","4190672","00011178","","0","0"
"6","03CAN6","25.79","224","0","yes","21.14","16","0","4190767","00011175","","0","0"
"1","03SOL3162","25.79","580","0","yes","26.08","16","0","4190767","00011175","","0","0"
"2","03SOL182","25.79","400","0","yes","27.79","16","0","4190767","00011175","","0","0"
"3","03SOL1834","26.08","145","0","yes","27.7379","16","0","4190767","00011175","","0","0"
"4","03VRED58","24.42","480","0","yes","27.12","16","0","4190767","00011175","","0","0"
"5","03SOL31612","26.08","145","0","yes","28.98","16","0","4190767","00011175","","0","0"
"1","01PAR375","127.5","110","0","yes","0","16","0","4191201","00011179","","0","0"
"1","01CEMCAZ50","150","1020","0","yes","150","16","0","4191578","00011180","","0","0"
"1","01ARE","448.27586","5","0","yes","448.27586","16","0","4191587","00011181","","0","0"
"1","01COMB34","336.2069","1","0","yes","336.2069","16","0","4191591","00011182","","0","0"
"2","01ARECARR","86.207","4","0","yes","86.207","16","0","4191591","00011182","","0","0"
"1","08POL12","2.3","3000","0","yes","2.00768","16","0","4191610","00011183","","0","0"
"2","08POL1234","4.2","2000","0","yes","3.96448","16","0","4191610","00011183","","0","0"
"3","08CAB12","7.04","1000","0","yes","7.25018","16","0","4191610","00011183","","0","0"
"1","01BLO12","7.75862","1250","0","yes","7.75862","16","0","4192097","00011184","","0","0"
"1","06CODP3","1.13","1000","0","yes","1.14","16","0","4193289","00011185","","0","0"
"1","01VAR38","100.55397","6053","0","yes","104.5661","16","0","4194662","00011186","","0","0"
"2","01VAR112","179.45214","885","0","yes","186.6051","16","0","4194662","00011186","","0","0"
"1","01BLO12","7.75862","1250","0","yes","7.75862","16","0","4194791","00011188","","0","0"
"1","01COMB34","336.2069","1","0","yes","336.2069","16","0","4194820","00011187","","0","0"
"1","01CEMAGR","2353.4482","50.46","0","yes","2353.4482","16","0","4195137","00011189","","0","0"
"1","01BLO15","7.75862","2000","0","yes","7.75862","16","0","4196746","00011190","","0","0"
"1","01COMB34","336.2069",".5","0","yes","336.2069","16","0","4197826","00011191","","0","0"
"1","01CEMBIG","2508.6208","49.82","0","yes","2508.6208","16","0","4198377","00011192","","0","0"
"1","06MACI12125","45.7247","200","0","yes","37.68788","16","0","4199207","00011193","","0","0"
"1","01ARE","448.27586","1","0","yes","448.27586","16","0","4200714","00011194","","0","0"
"1","05IMG",".01","20","0","yes",".01","16","0","4200940","00011195","","0","0"
"1","01CEMCAZ50","156.0344","1020","0","yes","150","16","0","4201807","00011196","","0","0"
"1","01COMB34","336.2069","3","0","yes","336.2069","16","0","4202852","00011197","","0","0"
"1","01BLO15","7.75862","1600","0","yes","7.75862","16","0","4203398","00011198","","0","0"
"2","01BLO10","7.5","600","0","yes","7.5","16","0","4203398","00011198","","0","0"
"1","01CEMCAZ50","150","1020","0","yes","156.0344","16","0","4204262","00011199","","0","0"
"1","BHZI75","80","143","0","yes","80","0","0","4206881","00011202","","0","0"
"1","01CEMCAZ50","150","1020","0","yes","150","16","0","4207538","00011203","","0","0"
"1","01ARE","405.17241","6","0","yes","448.27586","16","0","4207542","00011204","","0","0"
"1","01CAS661","28.8","1000","0","yes","28.8","16","0","4207944","00011205","","0","0"
"2","01CAS651","24","800","0","yes","24","16","0","4207944","00011205","","0","0"
"1","01BLO15","7.75862","2000","0","yes","7.75862","16","0","4208098","00011206","","0","0"
"1","08FZA68S","31.93333","60","0","yes","28.72","16","0","4208266","00011207","","0","0"
"2","08FZA531","41.9306","50","0","yes","29.46","16","0","4208266","00011207","","0","0"
"3","08FZA5129S","49.5574","50","0","yes","44.58","16","0","4208266","00011207","","0","0"
"1","08ROS4","11.0732","400","0","yes","11.0732","16","0","4208277","00011208","","0","0"
"2","08CAB12","7.02","1000","0","yes","7.04","16","0","4208277","00011208","","0","0"
"1","05TUBGALV5212","328.65907","208","0","yes","247.9272","16","0","4208284","00011209","","0","0"
"1","01ARE","448.27586",".5","0","yes","405.17241","16","0","4208349","00011210","","0","0"
"1","01BLO15","7.75862","2000","0","yes","7.75862","16","0","4208353","00011211","","0","0"
"1","01BLO15","7.75862","400","0","yes","7.75862","16","0","4208609","00011212","","0","0"
"2","01BLO10","7.5","600","0","yes","7.5","16","0","4208609","00011212","","0","0"
"1","01ARECOS","491.3793","2","0","yes","491.3793","16","0","4208615","00011213","","0","0"
"1","05CAJP","452.614","15","0","yes","395.8","16","0","4208843","00011245","","0","0"
"1","05BIO1300","11968.64","1","0","yes","0","16","0","4208963","00011215","","0","0"
"1","03MD1834","65.45455","22","0","yes","84.789","16","0","4208968","00011216","","0","0"
"2","03MEDESPC16","125.45455","33","0","yes","333.373","16","0","4208968","00011216","","0","0"
"3","03METDC18","103.63636","33","0","yes","265.60727","16","0","4208968","00011216","","0","0"
"4","03MDD19B","68.18182","44","0","yes","76.55545","16","0","4208968","00011216","","0","0"
"5","04MDP10","104.54545","33","0","yes","151.9072","16","0","4208968","00011216","","0","0"
"6","04TMRG","68.36364","44","0","yes","87.38636","16","0","4208968","00011216","","0","0"
"1","05COPPVCH34","1.98879","170","0","yes","2.1294","16","0","4209768","00011214","","0","0"
"1","04RETO","5.45","30","0","yes","5.45","16","0","4211940","00011217","","0","0"
"1","0612592","28.45792","24","0","yes","28.45792","16","0","4211994","00011218","","0","0"
"2","0614613","80.26667","12","0","yes","80.26833","16","0","4211994","00011218","","0","0"
"3","0614578","57.64583","12","0","yes","57.64667","16","0","4211994","00011218","","0","0"
"4","0643336","142.46083","12","0","yes","153.23667","16","0","4211994","00011218","","0","0"
"5","0643319","44.4725","12","0","yes","44.4725","16","0","4211994","00011218","","0","0"
"6","0643321","64.82333","12","0","yes","64.83","16","0","4211994","00011218","","0","0"
"7","06GUIA15","200.66667","3","0","yes","164.1816","16","0","4211994","00011218","","0","0"
"8","0617752","310.12","3","0","yes","310.12","16","0","4211994","00011218","","0","0"
"9","06MARRO8","346.61","2","0","yes","346.61","16","0","4211994","00011218","","0","0"
"10","0627022","9.48611","36","0","yes","9.4867","16","0","4211994","00011218","","0","0"
"11","0627023","9.48611","36","0","yes","9.48611","16","0","4211994","00011218","","0","0"
"12","0647350","18.24233","30","0","yes","16.783","16","0","4211994","00011218","","0","0"
"13","0848130","32.83625","24","0","yes","32.83639","16","0","4211994","00011218","","0","0"
"14","0846202","10.21575","40","0","yes","10.21583","16","0","4211994","00011218","","0","0"
"15","08SOQCCC","10.9455","40","0","yes","10.9455","16","0","4211994","00011218","","0","0"
"16","0443736","12.815","12","0","yes","12.81333","16","0","4211994","00011218","","0","0"
"17","0443741","18.845","12","0","yes","18.845","16","0","4211994","00011218","","0","0"
"18","0443746","20.35333","6","0","yes","20.43167","16","0","4211994","00011218","","0","0"
"19","0644300C","10.21575","40","0","yes","10.216","16","0","4211994","00011218","","0","0"
"20","0644301","14.594","40","0","yes","14.5937","16","0","4211994","00011218","","0","0"
"21","0644328","30.6475","20","0","yes","30.6475","16","0","4211994","00011218","","0","0"
"22","0644309","19.702","20","0","yes","19.702","16","0","4211994","00011218","","0","0"
"23","0613471","35.02542","24","0","yes","35.02542","16","0","4211994","00011218","","0","0"
"24","05ASRED","134.818","20","0","yes","135.04417","16","0","4211994","00011218","","0","0"
"25","0619963","383.09","2","0","yes","383.09","16","0","4211994","00011218","","0","0"
"26","0610859","113.10333","3","0","yes","72.24","16","0","4211994","00011218","","0","0"
"27","06PALT","134.993","12","0","yes","134.99417","16","0","4211994","00011218","","0","0"
"28","06LLAN15403","71.51","6","0","yes","71.51","16","0","4211994","00011218","","0","0"
"29","0846284","17.51283","60","0","yes","17.5125","16","0","4211994","00011218","","0","0"
"30","0615400","71.51","6","0","yes","71.51","16","0","4211994","00011218","","0","0"
"31","0612130","34.295","6","0","yes","34.295","16","0","4211994","00011218","","0","0"
"32","0612145","50.34833","6","0","yes","48.89","16","0","4211994","00011218","","0","0"
"33","06CONMJ","28.17361","36","0","yes","25.5394","16","0","4211994","00011218","","0","0"
"34","0512712","7.2975","12","0","yes","7.29667","16","0","4211994","00011218","","0","0"
"35","06BRC126","21.161","10","0","yes","21.161","16","0","4211994","00011218","","0","0"
"36","06CINAIS6018","9.48607","56","0","yes","9.48604","16","0","4211994","00011218","","0","0"
"37","06BRC146","8.756","20","0","yes","8.757","16","0","4211994","00011218","","0","0"
"38","06BC3164","7.297","20","0","yes","7.297","16","0","4211994","00011218","","0","0"
"39","06BRC3812","21.891","10","0","yes","21.891","16","0","4211994","00011218","","0","0"
"40","06BRF14","23.35","20","0","yes","23.35","16","0","4211994","00011218","","0","0"
"41","06BRF12","113.102","5","0","yes","113.102","16","0","4211994","00011218","","0","0"
"42","06BRF18","5.838","10","0","yes","5.8375","16","0","4211994","00011218","","0","0"
"43","0649279","215.26","4","0","yes","215.26","16","0","4211994","00011218","","0","0"
"44","06BRF38","54.727","10","0","yes","54.727","16","0","4211994","00011218","","0","0"
"45","06RODRUG","29.18792","24","0","yes","29.1875","16","0","4211994","00011218","","0","0"
"46","0649289","134.995","4","0","yes","134.99333","16","0","4211994","00011218","","0","0"
"47","05CONTD","32.83625","24","0","yes","32.83667","16","0","4211994","00011218","","0","0"
"48","06ABRASF4","2.55393","300","0","yes","2.55395","16","0","4211994","00011218","","0","0"
"49","0649330","8.02667","36","0","yes","8.02667","16","0","4211994","00011218","","0","0"
"50","06ABRASF6","4.3052","300","0","yes","4.26218","16","0","4211994","00011218","","0","0"
"51","05AO2","4.0863","200","0","yes","4.0863","16","0","4211994","00011218","","0","0"
"52","06AUT1","1.53235","300","0","yes","1.53235","16","0","4211994","00011218","","0","0"
"53","05ABRU112","2.9188","200","0","yes","2.9188","16","0","4211994","00011218","","0","0"
"54","05ABRU12",".80268","600","0","yes",".73","16","0","4211994","00011218","","0","0"
"55","05ABRU34","1.09455","600","0","yes","1.09455","16","0","4211994","00011218","","0","0"
"56","0612591","18.97208","24","0","yes","18.97208","16","0","4211994","00011218","","0","0"
"57","0621025","28.45825","40","0","yes","28.4575","16","0","4211994","00011218","","0","0"
"58","0613295","35.755","24","0","yes","35.75517","16","0","4211994","00011218","","0","0"
"59","0614271","43.0525","12","0","yes","43.0517","16","0","4211994","00011218","","0","0"
"60","0643030","24.12","20","0","yes","24.121","16","0","4211994","00011218","","0","0"
"61","0610252","1003.345","8","0","yes","1003.3325","16","0","4211994","00011218","","0","0"
"62","0614461","71.51","6","0","yes","94.13333","16","0","4211994","00011218","","0","0"
"63","0621459","16.78333","12","0","yes","16.78333","16","0","4211994","00011218","","0","0"
"64","0621460","21.89","6","0","yes","21.89","16","0","4211994","00011218","","0","0"
"65","0621474","16.78333","12","0","yes","16.78333","16","0","4211994","00011218","","0","0"
"66","0621475","21.89","6","0","yes","21.89","16","0","4211994","00011218","","0","0"
"67","0617437","127.385","6","0","yes","127.385","16","0","4211994","00011218","","0","0"
"68","0617420","71.60667","6","0","yes","69.32333","16","0","4211994","00011218","","0","0"
"69","0617423","101.75833","6","0","yes","101.75833","16","0","4211994","00011218","","0","0"
"70","0617309","57.64667","6","0","yes","57.64667","16","0","4211994","00011218","","0","0"
"71","0614216","134.995","4","0","yes","134.995","16","0","4211994","00011218","","0","0"
"72","0626005","83.915","8","0","yes","83.915","16","0","4211994","00011218","","0","0"
"73","0620401","14.59396","96","0","yes","14.59375","16","0","4211994","00011218","","0","0"
"74","0620402","14.59396","48","0","yes","14.59396","16","0","4211994","00011218","","0","0"
"75","0846856","11.90583","24","0","yes","13.43917","16","0","4211994","00011218","","0","0"
"76","0846860","14.70708","24","0","yes","16.34167","16","0","4211994","00011218","","0","0"
"77","0648012","33.92","12","0","yes","33.92","16","0","4211994","00011218","","0","0"
"78","0848024","44.4725","12","0","yes","44.47","16","0","4211994","00011218","","0","0"
"79","08EXT20","190.28875","8","0","yes","192.2075","16","0","4211994","00011218","","0","0"
"80","08EXTUR15","154.52125","8","0","yes","154.52125","16","0","4211994","00011218","","0","0"
"81","08CAJCHR","7.46231","512","0","yes","7.46224","16","0","4211994","00011218","","0","0"
"82","08CAJO4R","8.95469","360","0","yes","8.95471","16","0","4211994","00011218","","0","0"
"83","06CUCH21053","42.96667","6","0","yes","45.84927","16","0","4211994","00011218","","0","0"
"84","06CUCH","109.29667","6","0","yes","105.80667","16","0","4211994","00011218","","0","0"
"85","0548623","190.655","4","0","yes","0","16","0","4211994","00011218","","0","0"
"1","01CEMAGR","2353.4482","50.13","0","yes","2353.4482","16","0","4212362","00011219","","0","0"
"1","01COMB34","271.55172","14","0","yes","293.10345","16","0","4212422","00011220","","0","0"
"1","06IMPTR19","826.8686","40","0","yes","826.87","16","0","4214945","00011222","","0","0"
"2","05IMPTHE19","826.8687","30","0","yes","826.87","16","0","4214945","00011222","","0","0"
"3","0662800",".01","35","0","yes",".01","16","0","4214945","00011222","","0","0"
"4","05IMG",".01","35","0","yes",".01","16","0","4214945","00011222","","0","0"
"1","03POL86","20.24","787.2","0","yes","20.7","16","0","4215113","00011223","","0","0"
"2","03ANG18114","24.46","46.5","0","yes","28.17","16","0","4215113","00011223","","0","0"
"1","01TAR","250","156","0","yes","250","16","0","4215137","00011224","","0","0"
"1","BHZI75","80","32","0","yes","80","0","0","4215239","00011225","","0","0"
"1","01CEMCAZ50","150","1020","0","yes","150","16","0","4215683","00011226","","0","0"
"1","08TUBC12PD","62.93","40","0","yes","65.43","16","0","4217896","00011227","","0","0"
"2","08TUBC34PD","83.95","40","0","yes","90.88","16","0","4217896","00011227","","0","0"
"3","08CODCPD12","15.07","100","0","yes","17.36","16","0","4217896","00011227","","0","0"
"4","08CODC12PG","22.96","50","0","yes","29.22","16","0","4217896","00011227","","0","0"
"5","08CC34","31.55","50","0","yes","34.15","16","0","4217896","00011227","","0","0"
